date,id,name,category,A轉跌幅,回彈,20日跌幅,收盤價,昨日主力,主力買賣超(張),月增率%,年增率%,累計年增率%,買超主力,買超趴數,買超主力2,買超趴數2,買超主力3,買超趴數3,昨日A轉跌幅,漲跌幅,成交量,20日最高成交量,3日前漲跌幅,前日漲跌幅,昨日漲跌幅,距20日最高價,開盤位置,開盤價,昨日收盤價,前日成交量,昨日成交量,昨日三大,三大買賣超,融券5N,昨日融券,前日融券,融券差額(張),昨日融券5增張,昨日融券5MAX,融券增加,融資5N,昨日融資,融資差額(張),投信買賣超(張),投信買賣超%,投信持股比例,外資買賣超(張),外資買賣超%,外資持股比例,自營商買賣超(張),自營商買賣超%,自營商持股比例,主力今日%,投信5買%,投信10買%,投信20買%,投信5買N天,投信10買N天,投信20買N天,外資5買%,外資10買%,外資20買%,主力5買%,主力10買%,主力20買%,ma5距離,ma10距離,ma20距離,ma60距離
2024-09-18,2486,一詮,光電業,-4.49,0.69,-20.38,93.6,441.0,966.0,2.37,12.45,9.46,美林,6.32%,凱基-台北,2.46%,統一-中壢,1.56%,-0.87,2.41,20208.42,47059.6,5.72,0.11,0.88,6.5,0.98,92.3,91.4,7197.46,4977.56,-139.0,1646.0,4.0,14.0,-22.0,101.0,164.0,269.0,6.21,2.0,250.0,-385.0,0.0,0.0,0.0,1407.0,0.63,9.98,239.0,0.11,1.12,0.44,0.0,-0.44,-0.9,0.0,0.0,0.0,2.09,0.54,-6.06,1.84,-1.0,-5.98,3.26,4.44,0.13,-17.63
2024-09-18,2033,佳大,鋼鐵工業,0.0,1.0,-29.41,21.25,391.0,299.0,8.59,4.98,-2.96,富邦-北港,2.69%,凱基-台北,1.24%,永豐金-市政,0.77%,0.0,9.82,15463.1,15463.1,5.26,10.0,9.94,0.0,-1.81,19.0,19.35,891.45,6473.74,-240.0,51.0,3.0,23.0,1.0,100.0,24.0,23.0,3.35,4.0,150.0,670.0,0.0,0.0,0.0,51.0,0.06,1.2,0.0,0.0,0.13,0.37,0.0,0.0,0.0,0.0,0.0,0.0,-0.24,-0.29,-0.2,1.32,1.29,1.42,3.37,4.57,4.59,5.32
2024-09-18,4903,聯光通,通信網路業,-5.71,1.0,-29.28,31.4,382.0,-1681.0,61.24,62.85,33.19,元富-城中,0.52%,群益金鼎-松山,0.5%,凱基-新店,0.49%,0.0,3.46,22251.14,22251.14,3.1,3.76,9.96,0.0,2.14,31.0,30.35,3494.85,10982.54,842.0,-1263.0,4.0,44.0,-3.0,82.0,57.0,44.0,0.86,5.0,1008.0,723.0,0.0,0.0,0.0,-1263.0,-1.21,0.35,0.0,0.0,0.27,-1.62,0.0,0.0,0.0,0.0,0.0,0.0,-0.73,-0.71,-1.05,-1.71,-1.49,-3.02,3.05,4.64,3.89,4.98
2024-09-18,3230,錦明,光電業,-1.1,0.71,-35.13,49.65,142.0,506.0,-16.01,-48.43,-42.50,群益金鼎-延平,10.42%,港商野村,4.03%,群益金鼎-大安,0.76%,0.0,8.76,6179.5,8873.29,4.55,6.14,10.0,5.599999999999994,4.82,47.85,45.65,3339.78,5239.81,259.0,-151.0,4.0,41.0,-4.0,80.0,83.0,41.0,0.95,4.0,248.0,265.0,0.0,0.0,0.0,-151.0,-0.21,1.85,-0.0,-0.0,0.18,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.29,-2.37,-1.82,1.22,-1.66,-1.03,6.99,7.13,5.18,20.52
2024-09-18,9958,世紀鋼,鋼鐵工業,-1.61,0.3,-20.51,213.5,-699.0,1036.0,0.36,-23.52,-3.25,凱基-台北,7.34%,大和國泰,5.64%,新加坡商瑞銀,4.32%,-3.5,3.39,5711.82,30015.53,2.94,-0.24,-1.43,36.5,0.48,207.5,206.5,4557.27,4375.05,-905.0,1016.0,4.0,1.0,10.0,77.0,42.0,51.0,76.0,3.0,204.0,129.0,554.0,0.23,2.79,729.0,0.31,12.62,-267.0,-0.11,0.0,0.43,-0.11,0.13,2.15,1.0,4.0,11.0,0.07,-0.39,-4.7,-0.05,-1.06,-2.85,4.8,3.0,-4.7,-25.22
2024-09-18,5263,智崴,文化創意業,-2.93,0.58,-20.19,182.5,-75.0,348.0,11.56,78.01,40.70,摩根大通,7.45%,港商野村,5.97%,群益金鼎-館前,4.33%,-2.51,4.29,1825.5,5870.46,0.88,-0.58,2.64,17.5,0.0,175.0,175.0,349.88,1166.93,-84.0,355.0,3.0,7.0,7.0,76.0,14.0,7.0,9.86,1.0,-55.0,68.0,0.0,0.0,0.0,358.0,0.55,17.04,-3.0,-0.0,1.87,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,-0.59,0.35,-0.09,-2.26,8.6,9.95,3.72,7.42
2024-09-18,6873,泓德能源-創,其他業,-1.53,0.78,-22.55,257.5,-141.0,167.0,-75.07,127.83,114.30,美林,14.6%,凱基-台北,9.46%,美商高盛,6.84%,-4.63,4.25,876.84,2272.41,0.81,2.01,-2.56,13.5,0.0,247.0,247.0,422.82,756.4,-158.0,340.0,3.0,20.0,-3.0,75.0,323.0,189.0,2.75,3.0,77.0,-69.0,0.0,0.0,0.0,338.0,0.34,7.91,2.0,0.0,0.18,0.17,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.09,-0.14,-0.03,-0.21,-1.45,6.9,16.5,6.72,15.48
2024-09-18,3548,兆利,電子零組件業,-1.91,0.57,-20.2,179.5,-99.0,498.0,-4.02,-17.59,23.16,凱基-台北,6.48%,永豐金-內湖,5.52%,台灣摩根士丹利,4.94%,-2.82,4.06,3624.68,8797.49,-2.75,-0.28,-2.27,17.5,0.29,173.0,172.5,2577.8,1217.41,-171.0,378.0,3.0,9.0,-25.0,63.0,-250.0,16.0,6.0,4.0,1.0,3.0,0.0,0.0,3.18,269.0,0.41,4.7,109.0,0.16,1.81,0.75,0.0,0.1,0.1,1.0,4.0,4.0,-1.4,-1.97,-2.18,-0.57,-2.33,-2.05,2.0,1.0,5.3,4.85
2024-09-18,6151,晉倫,其他電子業,0.0,0.47,-35.39,40.8,-444.0,598.0,-12.87,-10.45,7.35,凱基-台北,10.96%,國票證券,4.15%,港商野村,3.37%,-5.6,9.97,4125.02,22770.88,1.24,-0.14,0.82,9.5,0.81,37.4,37.1,699.95,2745.68,-580.0,597.0,5.0,3.0,46.0,60.0,207.0,121.0,19.0,5.0,194.0,18.0,0.0,0.0,0.0,590.0,1.07,3.29,7.0,0.01,0.16,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.46,-0.04,0.03,-1.25,-3.68,3.21,1.88,0.4,6.58
2024-09-18,3376,新日興,電子零組件業,-1.72,0.31,-18.59,200.5,-720.0,963.0,4.28,25.18,43.80,凱基-台北,6%,康和,5.36%,摩根大通,4.2%,-2.78,4.16,7971.5,10054.82,2.34,0.51,-2.53,30.0,0.0,192.5,192.5,3627.91,3063.72,-232.0,-88.0,2.0,9.0,-5.0,53.0,-60.0,11.0,4.89,4.0,138.0,-231.0,0.0,0.0,8.89,-28.0,-0.01,22.9,-60.0,-0.03,1.54,0.51,-1.28,-1.19,-1.69,0.0,3.0,8.0,0.43,-0.74,-0.46,-0.26,-1.49,-2.79,4.7,3.2,-8.68,-16.46
2024-09-18,2442,新美齊,電腦及週邊設備業,-0.59,0.72,-18.87,33.45,-53.0,362.0,265.76,655.23,-54.43,美商高盛,8.23%,台灣摩根士丹利,7.94%,摩根大通,6.1%,-1.06,2.14,2392.82,6175.46,3.39,4.75,2.5,1.8500000000000012,0.15,32.8,32.75,2000.41,1905.37,-17.0,711.0,5.0,16.0,14.0,46.0,147.0,86.0,1.88,3.0,-59.0,-13.0,0.0,0.0,0.0,680.0,0.27,3.73,31.0,0.01,0.75,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.04,-1.1,-2.43,-0.18,-1.17,-2.81,1.82,1.68,0.69,0.08
2024-09-18,2250,IKKA-KY,汽車工業,-1.75,1.0,-20.7,112.5,151.0,315.0,-5.73,-6.86,6.15,元大-竹科,2.22%,富邦-台北,2.19%,摩根大通,1.97%,0.0,7.66,4373.82,4373.82,-0.21,0.74,10.0,0.0,2.39,107.0,104.5,186.12,984.43,83.0,159.0,3.0,0.0,13.0,41.0,7.0,13.0,inf,5.0,156.0,76.0,0.0,0.0,0.04,165.0,0.53,7.73,-6.0,-0.02,0.21,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.54,1.18,1.42,0.91,0.82,12.34,13.44,13.44,14.36
2024-09-18,2351,順德,半導體業,-1.78,1.0,-15.3,138.0,-96.0,463.0,-1.13,6.88,-2.28,國票-安和,10.41%,新加坡商瑞銀,4.83%,元富,2.72%,-2.54,2.6,3892.06,10545.96,1.24,6.94,2.67,0.0,0.0,134.5,134.5,2408.07,2554.84,-335.0,192.0,3.0,7.0,21.0,37.0,15.0,21.0,4.29,5.0,286.0,532.0,0.0,0.0,0.54,117.0,0.06,22.03,75.0,0.04,0.45,0.25,0.05,0.13,0.34,1.0,2.0,7.0,-0.3,-0.64,1.1,0.35,0.13,-0.17,8.6,11.6,7.28,9.66
2024-09-18,1442,名軒,建材營造,0.0,1.0,-17.25,71.3,575.0,3129.0,-15.14,704.00,657.58,群益金鼎,44.79%,台灣摩根士丹利,7.01%,新加坡商瑞銀,6.91%,-1.82,9.86,7774.14,7774.14,-0.16,3.62,3.02,0.0,0.0,64.9,64.9,1161.33,1799.1,504.0,6072.0,4.0,5.0,6.0,28.0,17.0,6.0,4.6,1.0,-183.0,-757.0,0.0,0.0,0.0,6070.0,1.66,13.79,2.0,0.0,0.11,0.85,-0.09,-0.09,-0.09,0.0,2.0,3.0,1.9,1.8,1.0,1.06,1.08,0.76,7.12,8.21,8.46,7.14
2024-09-18,3289,宜特,其他電子業,-3.45,1.0,-17.82,168.0,-739.0,-446.0,28.93,25.80,9.70,兆豐-新竹,7.4%,國泰證券,4.23%,統一,3%,-2.37,2.13,9229.07,10129.38,2.28,6.69,-1.79,0.0,0.91,166.0,164.5,10129.38,5983.08,-701.0,-950.0,4.0,2.0,20.0,28.0,23.0,20.0,13.0,3.0,-675.0,45.0,116.0,0.15,3.75,-1232.0,-1.63,18.01,166.0,0.22,1.1,-0.59,0.53,0.77,0.9,4.0,5.0,7.0,-0.4,-0.36,3.62,-0.79,-0.45,1.0,5.9,11.3,11.38,20.16
2024-09-18,1519,華城,電機機械,-1.74,0.52,-27.71,622.0,102.0,954.0,-20.78,65.17,64.68,統一,3.11%,美林,2.21%,新加坡商瑞銀,1.93%,-0.17,7.8,9380.06,9380.06,3.8,-0.7,1.41,96.0,1.21,584.0,577.0,3662.63,2915.68,-102.0,548.0,4.0,20.0,54.0,27.0,-7.0,73.0,0.35,2.0,182.0,408.0,544.0,0.21,2.21,-123.0,-0.05,22.08,127.0,0.05,0.89,0.37,0.22,0.1,-0.11,3.0,5.0,7.0,0.14,0.24,-1.25,0.58,0.04,-1.47,43.4,49.7,0.55,-129.63
2024-09-18,4763,材料-KY,化學工業,-1.46,0.28,-16.12,875.0,-216.0,1030.0,4.54,30.62,62.06,摩根大通,14.28%,富邦證券,8.87%,凱基-台北,4.72%,-1.63,3.67,3348.4,5381.17,-9.8,-2.31,-0.12,117.0,0.24,846.0,844.0,2415.6,1390.7,-262.0,1405.0,3.0,2.0,-6.0,20.0,45.0,49.0,9.0,1.0,-30.0,-370.0,443.0,0.51,2.19,1000.0,1.16,52.56,-38.0,-0.04,0.93,1.19,0.85,1.03,1.08,4.0,8.0,13.0,0.59,0.11,3.73,0.13,-1.2,1.33,-2.6,-36.8,-40.3,-1.62
2024-09-18,6806,森崴能源,其他,-0.76,0.42,-19.93,130.0,-172.0,176.0,42.49,76.96,81.94,台新證券,3.22%,富邦證券,2.08%,新加坡商瑞銀,1.14%,-2.31,2.36,3416.0,11877.92,0.81,1.2,0.4,17.0,-0.79,126.0,127.0,1132.4,1296.13,-203.0,162.0,4.0,3.0,1.0,19.0,15.0,10.0,5.33,2.0,13.0,-34.0,112.0,0.05,0.19,68.0,0.03,3.72,-18.0,-0.01,0.01,0.08,0.1,0.1,0.1,2.0,2.0,2.0,0.14,-0.24,-1.52,0.11,-0.29,-1.73,3.5,5.15,-1.03,-17.53
2024-09-18,6589,台康生技,生技醫療業,-0.45,1.0,-9.08,88.8,89.0,135.0,-7.98,29.14,32.48,凱基-台北,13.92%,新加坡商瑞銀,3.28%,富邦證券,2.87%,-0.24,5.46,1221.08,1221.08,-0.12,0.0,1.45,0.0,0.12,84.3,84.2,162.7,276.15,164.0,314.0,2.0,0.0,0.0,19.0,0.0,2.0,inf,1.0,-26.0,16.0,0.0,0.0,0.0,279.0,0.09,5.72,35.0,0.01,0.1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.23,0.4,0.09,0.12,0.22,4.38,5.13,4.52,1.95
2024-09-18,2243,宏旭-KY,汽車工業,-0.76,0.91,-21.19,26.2,15.0,633.0,49.83,34.45,75.39,凱基-台北,3.17%,兆豐-北高雄,2.53%,港商野村,1.08%,-4.0,9.17,11842.66,11842.66,0.0,1.97,3.23,0.5,1.46,24.35,24.0,1340.67,2756.25,-78.0,240.0,2.0,7.0,0.0,18.0,9.0,7.0,1.57,4.0,147.0,157.0,0.0,0.0,0.0,243.0,0.35,28.09,-3.0,-0.0,0.55,0.91,0.0,0.0,0.0,0.0,0.0,0.0,-0.35,0.76,0.51,-0.48,0.34,-1.7,2.39,2.92,2.2,2.0
2024-09-18,3040,遠見,其他,-0.9,1.0,-22.83,44.05,128.0,298.0,49.99,0.95,-15.05,台新-高雄,4.04%,美林,3.52%,港商野村,2.92%,-1.69,8.1,2500.44,2500.44,-0.39,2.24,4.89,0.0,0.61,41.0,40.75,133.3,1355.87,57.0,267.0,4.0,7.0,2.0,16.0,8.0,7.0,1.29,3.0,109.0,377.0,0.0,0.0,0.0,269.0,0.43,15.96,-2.0,-0.0,0.25,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.72,1.17,0.78,0.65,1.68,4.09,5.54,5.85,8.79
2024-09-18,4716,大立,化學工業,-0.2,0.58,-17.25,24.95,-228.0,459.0,7.10,11.98,13.74,凱基-台北,10.3%,華南永昌-南京,5.12%,華南永昌-敦南,5.09%,-1.3,9.67,9829.48,31405.36,-1.95,0.0,0.44,1.9499999999999995,0.44,22.85,22.75,1163.4,1276.04,305.0,-288.0,2.0,2.0,-4.0,16.0,-87.0,2.0,7.0,3.0,-472.0,1031.0,0.0,0.0,0.0,-288.0,-0.34,5.24,0.0,0.0,0.35,0.54,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.11,-0.01,-0.65,-0.52,-2.8,1.73,1.89,0.82,3.06
2024-09-18,5314,世紀,半導體業,-6.98,1.0,-33.72,200.0,94.0,-74.0,2.07,943.64,"3,416.46",第一金-華江,2.18%,永豐金-北高雄,1.5%,德信,1.2%,0.0,2.3,1330.29,1330.29,10.0,7.88,9.83,0.0,5.88,207.0,195.5,802.88,511.04,75.0,-120.0,4.0,7.0,4.0,10.0,12.0,7.0,0.43,3.0,-6.0,15.0,0.0,0.0,0.0,-120.0,-0.82,5.56,0.0,0.0,2.29,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.68,3.48,3.35,0.57,0.45,-0.09,22.3,36.7,34.97,19.48
2024-09-18,4147,中裕,生技醫療業,-0.37,0.34,-10.38,81.4,-25.0,133.0,13.56,1.57,54.87,永豐金證券,15.18%,富邦證券,7.82%,凱基-台北,7.67%,-0.63,2.52,652.43,1468.34,-0.75,-0.63,0.13,6.0,0.0,79.4,79.4,252.4,191.61,18.0,185.0,2.0,0.0,-1.0,9.0,0.0,1.0,inf,0.0,-1.0,-41.0,0.0,0.0,0.08,133.0,0.05,7.49,52.0,0.02,0.31,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.1,0.01,-0.01,0.22,1.34,1.25,-0.14,-1.61
2024-09-18,3430,奇鈦科,化學工業,0.0,1.0,-20.94,72.6,63.0,101.0,17.19,47.18,19.59,富邦證券,12.33%,元大-西屯,2.61%,群益金鼎-內湖,2.2%,-1.64,10.0,2870.21,2870.21,2.14,0.97,5.26,0.0,5.0,69.3,66.0,213.0,781.5,167.0,-25.0,2.0,1.0,0.0,6.0,1.0,1.0,5.0,3.0,124.0,320.0,0.0,0.0,0.0,-25.0,-0.07,5.86,0.0,0.0,0.18,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.68,2.56,0.58,0.33,1.82,7.76,10.55,10.53,13.21
2024-09-18,6492,生華科,生技醫療業,0.0,1.0,-11.95,52.3,-18.0,285.0,,,,元大-南屯,24.03%,凱基-台北,11.54%,國票證券,4%,-0.83,9.87,849.47,935.88,1.39,1.06,-0.42,0.0,2.94,49.0,47.6,358.57,264.63,49.0,94.0,3.0,0.0,1.0,5.0,2.0,1.0,inf,3.0,-12.0,-5.0,0.0,0.0,0.0,93.0,0.1,4.75,1.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.19,-0.22,0.29,0.28,-0.12,0.17,3.97,4.44,3.27,2.58
2024-09-18,6906,現觀科,數位雲端,-2.28,1.0,-19.37,171.5,99.0,-107.0,54.88,-30.18,5.52,台中銀,6.4%,(牛牛牛)亞-鑫豐,2.86%,永豐金-信義,1.43%,-0.3,3.0,1468.14,1468.14,4.53,1.33,9.54,0.0,-0.3,166.0,166.5,41.35,502.22,3.0,-89.0,3.0,2.0,0.0,4.0,2.0,3.0,1.0,4.0,87.0,129.0,0.0,0.0,0.61,-89.0,-0.27,11.21,0.0,0.0,0.1,-0.32,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,-0.05,-0.05,-0.02,-0.23,0.08,14.8,17.8,16.25,25.82
2024-09-18,8431,匯鑽科,其他電子業,-3.77,1.0,-18.26,66.4,-98.0,-1002.0,12.95,13.01,1.78,華南永昌,2.64%,群益金鼎-東湖,2.55%,國泰-板橋,1.57%,-1.1,5.4,4581.36,4581.36,0.51,5.56,0.64,0.0,-0.32,62.8,63.0,1098.23,674.15,-77.0,101.0,2.0,0.0,3.0,4.0,1.0,3.0,inf,1.0,-11.0,-298.0,0.0,0.0,0.0,101.0,0.23,2.8,0.0,0.0,0.01,-2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.67,0.67,-2.6,-2.46,-2.58,4.34,5.57,5.61,6.62
2024-09-18,5398,慕康生醫,其他,-2.7,0.97,-21.17,19.85,-38.0,172.0,12.81,52.79,5.81,凱基-台北,7.12%,永豐金-彰化,4.79%,新光-高雄,4.45%,-3.62,6.43,1460.49,1705.99,1.3,-2.06,-2.1,0.1500000000000021,0.27,18.7,18.65,1000.47,308.7,24.0,202.0,2.0,0.0,0.0,4.0,0.0,1.0,inf,2.0,-8.0,-41.0,0.0,0.0,0.0,142.0,0.29,3.17,60.0,0.12,0.57,0.35,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.24,0.2,0.09,0.32,-0.06,0.61,1.29,1.37,2.1
2024-09-18,8222,寶一,電機機械,-0.66,1.0,-13.03,37.75,25.0,164.0,45.68,35.00,22.29,國泰證券,19.97%,群益金鼎,6.12%,凱基-台北,4.83%,-1.08,3.28,620.62,1227.69,1.84,0.83,0.69,0.0,1.5,37.1,36.55,319.73,194.37,-25.0,0.0,2.0,0.0,2.0,3.0,-14.0,2.0,inf,4.0,8.0,17.0,0.0,0.0,0.0,4.0,0.01,3.29,-4.0,-0.01,0.28,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.2,0.48,0.94,1.05,1.36,2.28,2.12,-0.66
2024-09-18,8440,綠電,其他,-1.83,0.29,-20.24,48.2,-16.0,-33.0,-2.04,0.61,6.16,凱基-台北,5.05%,群益金鼎-海山,1.45%,凱基-永康,1.45%,-1.17,3.77,1582.74,13428.71,0.43,0.87,-0.32,8.199999999999996,0.0,46.45,46.45,274.75,255.72,-61.0,-74.0,3.0,0.0,5.0,3.0,-4.0,5.0,inf,3.0,9.0,58.0,0.0,0.0,0.0,-74.0,-0.19,1.56,0.0,0.0,3.04,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,0.05,-2.56,-0.1,-0.16,-4.97,1.51,0.83,-1.43,-3.82
