date,id,name,category,A轉跌幅,回彈,20日跌幅,收盤價,昨日主力,主力買賣超(張),月增率%,年增率%,累計年增率%,買超主力,買超趴數,買超主力2,買超趴數2,買超主力3,買超趴數3,昨日A轉跌幅,漲跌幅,成交量,20日最高成交量,3日前漲跌幅,前日漲跌幅,昨日漲跌幅,距20日最高價,開盤位置,開盤價,昨日收盤價,前日成交量,昨日成交量,昨日三大,三大買賣超,融券5N,昨日融券,前日融券,融券差額(張),昨日融券5增張,昨日融券5MAX,融券增加,融資5N,昨日融資,融資差額(張),投信買賣超(張),投信買賣超%,投信持股比例,外資買賣超(張),外資買賣超%,外資持股比例,自營商買賣超(張),自營商買賣超%,自營商持股比例,主力今日%,投信5買%,投信10買%,投信20買%,投信5買N天,投信10買N天,投信20買N天,外資5買%,外資10買%,外資20買%,主力5買%,主力10買%,主力20買%,ma5距離,ma10距離,ma20距離,ma60距離
2024-12-24,6121,新普,電腦及週邊設備業,-1.27,0.49,-12.96,387.5,186.0,7.0,-7.69,-13.00,-5.18,港商麥格理,14.27%,新加坡商瑞銀,10.63%,華南永昌,5.92%,-0.77,-0.13,743.47,3776.69,0.26,-2.95,2.51,28.0,1.03,392.0,388.0,1093.59,850.4,236.0,-56.0,0.0,0.0,0.0,0.0,-1.0,4.0,,3.0,-34.0,8.0,47.0,0.03,20.47,-74.0,-0.04,35.71,-29.0,-0.02,1.49,0.0,0.12,0.12,-0.33,4.0,7.0,9.0,0.01,0.1,0.87,0.15,0.24,0.67,0.9,0.8,-1.02,19.03
2024-12-24,2357,華碩,電腦及週邊設備業,-0.81,0.96,-7.72,615.0,1304.0,148.0,11.06,28.52,20.37,摩根大通,8.39%,元富,5.64%,美商高盛,5.46%,-1.13,0.0,2763.6,7752.31,-1.15,-0.33,2.5,2.0,0.0,615.0,615.0,3779.4,4460.08,1599.0,151.0,3.0,10.0,5.0,-2.0,9.0,10.0,-1.2,1.0,-95.0,-9.0,-353.0,-0.05,12.81,502.0,0.07,49.53,2.0,0.0,6.7,0.02,-0.04,-0.02,0.06,2.0,5.0,10.0,0.13,-0.09,-1.1,0.22,0.21,-0.13,6.8,8.6,13.2,17.87
2024-12-24,2603,長榮,航運業,-1.69,0.92,-10.71,232.0,-4547.0,10357.0,-13.08,59.00,68.07,元富,36.58%,凱基-台北,3.22%,美林,2.98%,-1.08,1.75,34687.34,67196.26,0.22,0.44,-1.08,2.0,0.88,230.0,228.0,29054.1,30918.9,-4472.0,12746.0,2.0,-418.0,56.0,81.0,-866.0,98.0,-1.19,3.0,312.0,-1593.0,9858.0,0.47,14.42,2323.0,0.11,25.62,565.0,0.03,5.86,0.49,1.22,1.49,1.7,3.0,8.0,14.0,-1.05,-0.84,-1.44,0.19,0.34,-0.0,2.2,3.0,5.07,16.66
2024-12-24,6285,啟��,通信網路業,-2.18,0.81,-20.28,134.5,-2206.0,720.0,1.52,-8.43,-0.35,凱基-台北,7.37%,美林,7.13%,永豐金-板新,1.59%,-4.9,-1.1,7478.72,33847.84,3.67,8.27,-1.09,5.5,0.37,136.5,136.0,33847.84,24838.53,-1109.0,801.0,4.0,2.0,174.0,-82.0,207.0,174.0,-42.0,1.0,-260.0,-2.0,-10.0,-0.0,18.22,1026.0,0.21,10.17,-215.0,-0.04,0.39,0.15,1.89,1.8,1.68,4.0,6.0,11.0,1.56,1.41,0.9,2.58,2.64,2.46,3.0,8.95,12.42,15.26
2024-12-24,6438,迅得,其他電子業,-1.17,0.74,-19.73,211.5,509.0,482.0,6.11,-4.78,-11.67,永豐金證券,4.55%,國泰證券,4.47%,台新證券,4.43%,-3.18,6.82,6223.53,6223.53,0.77,-4.83,5.88,11.5,1.01,200.0,198.0,1848.47,2937.24,351.0,320.0,3.0,-15.0,86.0,67.0,116.0,86.0,-5.47,5.0,102.0,315.0,484.0,0.64,10.52,-303.0,-0.4,16.03,139.0,0.18,0.53,0.64,0.6,1.86,1.5,2.0,4.0,7.0,-1.24,-2.05,-3.47,0.47,0.78,-2.0,13.9,18.2,12.8,11.06
2024-12-24,2211,長榮鋼,鋼鐵工業,-1.69,0.94,-19.92,116.0,85.0,-518.0,12.17,114.32,14.85,元大證券,14.31%,台灣企銀-豐原,11.92%,摩根大通,9.93%,-1.26,-1.69,9339.28,9339.28,0.44,2.63,0.85,1.5,-1.69,116.0,118.0,5881.18,5267.26,244.0,-1763.0,1.0,-17.0,2.0,-4.0,9.0,59.0,-0.76,3.0,-80.0,1203.0,-3976.0,-0.95,10.12,2214.0,0.53,6.24,-1.0,-0.0,0.08,-0.12,-1.59,-1.61,-1.72,0.0,2.0,3.0,1.63,1.88,1.74,0.18,0.38,0.28,0.3,5.1,10.9,9.52
2024-12-24,3596,智易,通信網路業,-4.14,0.95,-10.99,173.5,90.0,-57.0,1.07,-14.07,-3.40,元大證券,10.98%,花旗環球,2.36%,摩根大通,2.36%,-1.94,-1.98,1228.66,3504.8,1.73,0.28,0.28,1.0,2.26,181.0,177.0,2748.45,1282.7,182.0,14.0,3.0,12.0,15.0,-2.0,36.0,15.0,-1.17,4.0,-11.0,27.0,-126.0,-0.06,9.35,150.0,0.07,28.3,-10.0,-0.0,0.47,-0.03,-0.22,-0.58,-1.7,0.0,1.0,3.0,0.73,1.08,2.47,0.38,0.33,0.3,-1.7,1.8,2.05,9.04
2024-12-24,5388,中磊,通信網路業,-3.21,0.75,-16.92,120.5,-1369.0,-96.0,20.69,-19.07,-10.33,元大證券,7.26%,凱基-台北,4.91%,美商高盛,3.08%,-5.77,-1.63,6959.32,33102.97,8.11,3.33,-1.21,5.5,0.82,123.5,122.5,33102.97,17810.17,-1572.0,1418.0,3.0,-5.0,43.0,-16.0,119.0,85.0,2.2,3.0,712.0,-228.0,327.0,0.12,12.07,899.0,0.33,18.81,192.0,0.07,0.87,-0.04,2.76,2.57,2.45,5.0,6.0,11.0,0.49,0.27,-0.44,2.34,1.95,1.61,0.9,4.9,6.55,8.74
2024-12-24,3711,日月光投控,半導體業,-1.2,1.0,-12.31,164.5,1997.0,5579.0,-6.19,-2.89,1.97,新加坡商瑞銀,15.9%,摩根大通,9.12%,美商高盛,6.66%,-1.23,2.49,15136.25,23516.76,0.0,-2.17,1.9,0.0,0.93,162.0,160.5,23516.76,9589.94,3506.0,6344.0,4.0,16.0,-39.0,150.0,-17.0,65.0,8.38,0.0,-141.0,-9.0,-2094.0,-0.05,9.0,8357.0,0.19,74.23,81.0,0.0,0.87,0.13,-0.2,-0.25,-0.46,1.0,3.0,6.0,0.41,0.41,0.7,0.23,0.33,0.49,3.6,5.05,7.2,7.48
2024-12-24,5347,世界,半導體業,-2.38,1.0,-17.05,102.5,-421.0,9725.0,-8.86,18.31,14.35,美林,7.67%,凱基-台北,6.89%,台灣摩根士丹利,6.36%,-4.11,7.11,30938.19,30938.19,0.0,0.83,-1.64,0.0,5.02,100.5,95.7,13320.0,13545.32,-914.0,10655.0,2.0,-50.0,-56.0,245.0,31.0,158.0,-5.9,3.0,298.0,280.0,2435.0,0.15,24.71,7753.0,0.47,15.92,467.0,0.03,0.76,0.59,0.34,0.32,0.24,4.0,7.0,11.0,0.2,0.72,1.12,0.59,1.13,1.42,4.8,7.31,9.23,6.83
2024-12-24,2618,長榮航,航運業,-0.54,0.73,-15.03,46.05,11626.0,6273.0,0.19,2.70,10.65,元大證券,53.17%,摩根大通,3.01%,兆豐證券,1.06%,0.0,0.33,78688.32,118217.45,-1.66,0.11,2.91,1.9500000000000028,0.11,45.95,45.9,89921.42,78461.47,13513.0,6067.0,4.0,262.0,-261.0,15.0,351.0,262.0,-0.94,3.0,-1305.0,-522.0,37113.0,0.69,18.8,-30998.0,-0.57,31.62,-48.0,-0.0,1.31,0.12,1.77,0.47,0.85,3.0,4.0,12.0,-1.67,-0.57,1.1,0.17,-0.14,1.91,0.77,1.14,1.5,5.68
2024-12-24,3014,聯陽,半導體業,-0.67,0.85,-8.61,148.0,100.0,22.0,-4.23,17.63,6.05,凱基-台北,15.72%,新加坡商瑞銀,11.79%,美商高盛,10.27%,-0.34,0.0,2034.79,4339.48,1.38,-1.02,1.72,2.0,0.0,148.0,148.0,2524.37,2132.84,170.0,30.0,1.0,0.0,-1.0,-9.0,8.0,7.0,-inf,3.0,2.0,5.0,-1097.0,-0.68,12.35,1121.0,0.7,27.18,6.0,0.0,0.86,0.01,-3.32,-6.99,-7.41,0.0,1.0,4.0,3.68,6.9,7.34,0.28,-0.18,0.02,1.3,2.75,3.6,5.46
2024-12-24,3044,健鼎,電子零組件業,-0.75,0.9,-7.71,198.0,-164.0,23.0,3.19,11.73,11.11,台灣摩根士丹利,8.92%,永豐金證券,8.16%,新加坡商瑞銀,4.72%,-1.25,0.0,1716.12,4102.13,-1.02,2.06,-0.25,1.5,0.51,199.0,198.0,3889.55,2826.5,-577.0,-276.0,3.0,-4.0,4.0,1.0,6.0,5.0,-1.25,1.0,-39.0,-18.0,-219.0,-0.04,18.54,-48.0,-0.01,35.23,-9.0,-0.0,6.6,0.0,0.64,0.75,0.56,4.0,7.0,13.0,-0.59,-0.53,-0.37,0.16,0.28,0.35,0.9,2.35,4.45,5.18
2024-12-24,2376,技嘉,電腦及週邊設備業,-0.53,0.84,-9.6,280.5,817.0,728.0,-13.69,39.75,99.54,元大證券,10.84%,台灣摩根士丹利,6.35%,港商麥格理,5.43%,-0.54,1.26,4328.2,9081.41,0.0,-0.37,2.21,4.5,0.72,279.0,277.0,3501.54,3349.31,1275.0,897.0,3.0,-29.0,19.0,4.0,-116.0,19.0,-1.14,3.0,-68.0,156.0,500.0,0.08,11.08,238.0,0.04,16.88,159.0,0.03,11.85,0.11,0.25,0.24,0.02,5.0,7.0,15.0,0.06,-0.15,-0.48,0.27,0.04,-0.44,6.0,9.05,6.73,4.74
2024-12-24,2455,全新,通信網路業,-5.8,0.72,-12.85,162.5,-1020.0,-951.0,0.45,-27.13,24.70,港商野村,2.05%,群益金鼎-中壢,1.18%,康和-高雄,0.92%,-0.88,-3.85,5415.77,15017.02,-1.75,0.0,0.6,6.5,-0.3,168.5,169.0,15017.02,4622.93,-1050.0,-426.0,1.0,-56.0,67.0,-49.0,-25.0,146.0,-0.12,4.0,147.0,-5.0,-177.0,-0.1,11.13,-166.0,-0.09,26.96,-83.0,-0.04,2.48,-0.51,-0.58,-0.53,-1.5,2.0,5.0,11.0,-0.42,2.32,2.12,-2.16,-0.85,0.16,-5.2,-4.3,-4.43,3.64
2024-12-24,2377,微星,電腦及週邊設備業,-1.38,0.94,-8.79,178.5,92.0,-147.0,-6.18,4.22,8.34,元大證券,10.84%,美林,8.94%,台灣摩根士丹利,8.35%,-1.92,0.0,2370.79,5282.07,-1.11,0.56,0.0,1.0,0.28,179.0,178.5,3065.96,3453.24,934.0,5.0,3.0,5.0,-1.0,3.0,20.0,13.0,-0.4,2.0,47.0,52.0,-397.0,-0.05,13.57,324.0,0.04,23.16,78.0,0.01,8.94,-0.02,-0.03,0.05,0.2,2.0,5.0,11.0,0.35,0.14,-0.08,0.19,0.2,0.27,0.0,4.2,5.1,2.9
2024-12-24,2356,英業達,電腦及週邊設備業,-0.79,0.83,-7.0,50.4,3283.0,1894.0,-5.92,37.87,21.82,台灣摩根士丹利,20.04%,美林,14.77%,美商高盛,6.24%,-1.38,0.4,12300.89,31936.77,2.14,-1.49,1.52,0.6000000000000014,1.0,50.7,50.2,27886.76,19038.99,3631.0,2122.0,4.0,32.0,82.0,4.0,99.0,82.0,-0.88,1.0,-240.0,-471.0,-4435.0,-0.12,11.05,6611.0,0.18,14.32,-54.0,-0.0,8.82,0.05,-0.34,-0.31,-0.08,2.0,5.0,13.0,0.46,0.74,0.54,0.16,0.44,0.47,0.52,0.62,0.71,2.38
2024-12-24,2891,中信金,金融保險業,-0.63,0.81,-7.22,39.35,14377.0,7280.0,3.05,100.97,36.85,美商高盛,15.04%,台灣摩根士丹利,11.28%,摩根大通,9.6%,-0.38,0.13,34598.83,101731.92,-0.76,-2.28,2.08,0.5499999999999972,0.13,39.35,39.3,101731.92,53637.04,25900.0,13542.0,1.0,-8.0,-213.0,3.0,-246.0,13.0,-1.38,3.0,-830.0,-355.0,-9223.0,-0.05,11.6,22119.0,0.11,32.36,646.0,0.0,0.83,0.04,-0.13,0.12,0.43,1.0,6.0,16.0,0.22,0.15,0.11,-0.03,0.13,0.23,0.1,-0.08,0.36,2.19
2024-12-24,2105,正新,橡膠工業,-1.36,0.73,-6.31,50.7,274.0,330.0,-1.85,-5.41,-0.21,新加坡商瑞銀,18.65%,台灣摩根士丹利,14.85%,摩根大通,12.73%,-2.15,1.4,4847.29,9133.58,-0.4,-1.1,0.91,0.8999999999999986,0.2,50.1,50.0,7140.65,5789.06,-64.0,742.0,3.0,-4.0,-12.0,14.0,-50.0,6.0,-4.5,2.0,9.0,-54.0,-2318.0,-0.07,11.65,2913.0,0.09,13.92,147.0,0.0,1.72,0.01,-0.21,-0.18,0.04,2.0,5.0,13.0,0.18,0.06,-0.23,0.04,0.04,0.1,0.57,0.55,0.05,1.36
2024-12-24,5876,上海商銀,金融保險業,-3.12,1.0,-9.96,40.35,2139.0,505.0,-15.63,1.54,3.66,華南永昌,59.42%,元大證券,1.81%,統一,1.69%,0.0,-2.77,38064.28,66005.34,-1.25,1.26,3.36,0.0,-1.45,40.9,41.5,66005.34,54010.29,3188.0,-60.0,2.0,170.0,104.0,-243.0,256.0,170.0,-2.43,1.0,-257.0,371.0,23028.0,0.47,10.22,-23754.0,-0.49,53.57,666.0,0.01,0.3,0.01,1.85,1.84,2.27,3.0,7.0,16.0,-1.86,-1.67,-1.41,0.19,0.35,0.88,-0.01,-0.07,0.39,0.98
2024-12-24,2324,仁寶,電腦及週邊設備業,-2.21,0.52,-9.57,37.55,911.0,-1476.0,-6.77,-5.88,-3.53,台灣摩根士丹利,14.91%,永豐金證券,4.36%,華南永昌,3.19%,-0.92,-0.13,11185.42,78892.01,-0.8,0.94,0.53,1.8500000000000012,1.46,38.15,37.6,20213.64,9268.8,1186.0,-2678.0,1.0,16.0,-13.0,-8.0,-168.0,16.0,-1.5,1.0,-193.0,190.0,-3031.0,-0.07,14.88,-15.0,-0.0,43.74,368.0,0.01,9.87,-0.03,-0.15,0.14,0.64,2.0,6.0,16.0,0.13,-0.27,-0.3,0.07,-0.0,0.58,0.16,-0.01,-0.26,0.94
2024-12-24,6278,台表科,光電業,-3.15,1.0,-10.18,107.5,116.0,-213.0,6.72,2.07,-3.02,元大-龍潭,5.3%,華南永昌-台中,5.21%,美林,4.86%,-0.46,-1.38,1151.81,2344.13,-0.47,1.89,0.93,0.0,1.38,110.5,109.0,2071.0,693.01,40.0,-408.0,3.0,-2.0,4.0,0.0,26.0,11.0,-1.0,2.0,-21.0,110.0,-67.0,-0.02,24.68,-340.0,-0.12,17.96,-1.0,-0.0,0.74,-0.07,-0.08,-0.12,-0.27,1.0,5.0,9.0,0.13,0.5,0.41,0.14,0.34,0.28,0.1,1.15,2.38,0.83
2024-12-24,3045,台灣大,通信網路業,-0.87,0.71,-5.96,114.5,845.0,-268.0,44.79,6.29,9.59,凱基,40.82%,華南永昌,2.53%,台新-三民,1.98%,0.0,-0.87,7116.05,12838.84,0.0,-2.59,2.21,2.0,0.0,115.5,115.5,12591.28,7288.65,1715.0,-362.0,1.0,21.0,-15.0,-20.0,5.0,21.0,-1.95,2.0,-306.0,236.0,1729.0,0.05,12.27,-2072.0,-0.06,14.89,-19.0,-0.0,0.72,-0.01,0.31,0.43,0.24,5.0,7.0,12.0,-0.29,-0.29,-0.05,-0.02,0.07,0.02,-0.5,-0.55,0.25,0.66
2024-12-24,2393,億光,光電業,-3.52,0.75,-11.22,79.4,559.0,36.0,-5.71,8.60,18.39,凱基,42.86%,凱基-台北,2.62%,凱基-站前,0.65%,-1.87,0.76,7698.76,7821.17,-2.12,-1.27,1.68,2.4000000000000057,1.02,79.6,78.8,5570.31,5067.27,878.0,259.0,3.0,4.0,8.0,3.0,-17.0,8.0,-0.25,1.0,-45.0,147.0,2540.0,0.57,16.2,-2307.0,-0.52,27.05,26.0,0.01,1.37,0.01,1.68,2.85,2.31,5.0,9.0,11.0,-1.92,-2.34,-1.46,-0.12,0.91,1.13,0.52,-0.34,0.46,0.39
2024-12-24,6147,頎邦,半導體業,-1.52,0.94,-5.02,64.6,583.0,-884.0,-8.25,7.73,0.21,永豐金證券,10.08%,新光,3.03%,富邦-陽明,2.86%,-0.15,-1.67,2240.55,7165.96,-1.07,-0.15,1.39,0.2000000000000028,-0.61,65.3,65.7,3422.74,3435.48,631.0,-1015.0,2.0,6.0,-9.0,-11.0,14.0,11.0,-2.83,1.0,-21.0,71.0,216.0,0.03,11.17,-1266.0,-0.17,17.13,35.0,0.0,0.63,-0.12,1.22,1.64,1.22,5.0,8.0,12.0,-0.82,-0.99,-0.78,0.29,0.51,0.37,-0.52,0.22,0.39,0.3
2024-12-24,2347,聯強,電子通路業,-0.69,0.38,-7.84,72.3,85.0,568.0,4.22,-3.24,9.15,元大證券,70.35%,港商法國興業,2.91%,台灣摩根士丹利,2.43%,-1.52,1.4,7418.82,9948.36,-1.26,0.42,0.56,3.700000000000003,0.42,71.6,71.3,8364.88,6952.98,406.0,1780.0,3.0,7.0,24.0,2.0,32.0,24.0,-0.71,1.0,-45.0,-81.0,3601.0,0.22,15.27,-1852.0,-0.11,30.83,31.0,0.0,7.86,0.03,0.88,1.09,0.76,5.0,8.0,13.0,-0.87,-1.2,-0.81,0.03,-0.03,0.01,0.98,0.36,-1.08,-0.77
2024-12-24,3264,欣銓,半導體業,-0.54,0.93,-10.91,55.2,-167.0,-639.0,-4.22,-13.56,-7.28,新加坡商瑞銀,17.1%,摩根大通,7.74%,美商高盛,3.09%,-0.18,0.0,8440.16,19600.56,2.42,-1.45,1.66,0.3999999999999986,-0.36,55.0,55.2,19600.56,12790.9,93.0,-542.0,1.0,-3.0,-3.0,-20.0,59.0,51.0,5.67,4.0,60.0,84.0,-3309.0,-0.68,15.35,2752.0,0.56,17.42,15.0,0.0,0.47,-0.13,-2.63,-4.42,-4.85,0.0,1.0,5.0,2.61,3.67,2.86,-0.07,-0.61,-1.32,0.48,1.48,1.18,-0.92
2024-12-24,3227,原相,半導體業,-4.24,0.91,-20.04,237.0,293.0,-416.0,2.46,32.16,44.36,元大-忠孝,3.33%,中國信託,3.09%,台灣摩根士丹利,2.76%,-1.63,-2.07,2430.69,6382.85,-1.63,-1.66,2.11,4.5,0.41,243.0,242.0,3175.92,1923.45,141.0,-628.0,2.0,31.0,-82.0,-66.0,51.0,98.0,-3.13,4.0,24.0,172.0,-335.0,-0.23,10.46,-209.0,-0.14,33.16,-84.0,-0.06,2.17,-0.28,-0.27,0.15,0.36,1.0,6.0,13.0,-0.46,0.58,0.05,-0.78,0.17,1.48,-3.4,-3.25,5.28,-1.04
2024-12-24,2353,宏��,電腦及週邊設備業,-1.03,0.59,-9.44,38.3,2176.0,2192.0,20.88,13.13,10.35,玉山證券,40.97%,元大證券,8.91%,凱基-台北,3.27%,0.0,0.79,13522.36,24266.47,-1.2,0.13,2.15,1.5499999999999972,0.53,38.2,38.0,13252.96,11098.86,2420.0,2603.0,3.0,25.0,37.0,-3.0,17.0,40.0,-1.12,1.0,-193.0,-124.0,5989.0,0.2,9.76,-3558.0,-0.12,22.89,172.0,0.01,2.77,0.07,0.59,0.42,0.1,5.0,5.0,6.0,-0.29,-0.56,-0.19,0.3,-0.12,0.06,0.65,0.79,0.34,-1.15
2024-12-24,2548,華固,建材營造,-1.63,0.89,-7.26,121.0,-86.0,11.0,158.66,-99.40,-53.68,摩根大通,22.57%,美商高盛,10.66%,新加坡商瑞銀,10.04%,-0.82,0.0,4500.87,4500.87,0.0,0.83,0.0,1.0,0.41,121.5,121.0,4208.3,3932.03,-123.0,-216.0,0.0,-1.0,0.0,-28.0,-5.0,1.0,27.0,2.0,44.0,-49.0,-2518.0,-0.91,9.43,2306.0,0.83,18.51,-4.0,-0.0,1.43,0.0,-3.97,-5.5,-5.71,0.0,0.0,3.0,3.81,4.72,4.5,0.01,-0.4,-0.66,0.4,1.8,1.55,-1.5
